weight,max_load_capacity,passenger_count,cargo_weight,vehicle_type_2-wheeler,vehicle_type_4-wheeler 5-seater,vehicle_type_4-wheeler 7-seater,vehicle_type_delivery vehicle,vehicle_type_heavy vehicle,weight_scaled,max_load_capacity_scaled,passenger_count_scaled,cargo_weight_scaled,overload_status
231,224,1,43,True,False,False,False,False,-0.5634148467472827,-0.5815438916202829,-0.9584363555635198,-0.41954452026186057,Overloaded
10705,15310,3,2839,False,False,False,False,True,0.8101912611357126,1.331958571985602,0.2914266620477251,0.11364618558589741,Not Overloaded
315,287,2,48,True,False,False,False,False,-0.5523987198557253,-0.5735529957428356,-0.3335048467578974,-0.41859103187515145,Overloaded
22581,15870,1,12843,False,False,False,False,True,2.36766177261351,1.4029887575629119,-0.9584363555635198,2.0213857497135694,Overloaded
2073,1691,2,439,False,False,False,True,False,-0.32184692133956094,-0.3954701733311517,-0.3335048467578974,-0.3440282400344957,Overloaded
19713,23285,2,11390,False,False,False,False,True,1.991539725887481,2.3435045183767547,-0.3335048467578974,1.7443020245358898,Not Overloaded
1849,2175,2,398,False,False,False,True,False,-0.3512232597170472,-0.33407979865361964,-0.3335048467578974,-0.35184684480551076,Not Overloaded
213,204,1,40,True,False,False,False,False,-0.565775445366902,-0.5840806839623297,-0.9584363555635198,-0.42011661329388605,Overloaded
1149,1110,5,100,False,True,False,False,False,-0.4430243171466917,-0.4691639908676106,1.54128967965897,-0.4086747526533762,Overloaded
1572,2298,1,90,False,False,False,True,False,-0.3875502495856351,-0.318478525750032,-0.9584363555635198,-0.41058172942679455,Not Overloaded
193,292,1,9,True,False,False,False,False,-0.5683983327220348,-0.5729187976573239,-0.9584363555635198,-0.4260282412914828,Not Overloaded
1415,1010,6,48,False,False,True,False,False,-0.4081399153234268,-0.4818479525778445,2.1662211884645926,-0.41859103187515145,Overloaded
945,1184,2,106,False,True,False,False,False,-0.46977776816904526,-0.45977785920203756,-0.3335048467578974,-0.40753056658932524,Not Overloaded
1419,1063,5,95,False,False,True,False,False,-0.40761533785240023,-0.47512545287142055,1.54128967965897,-0.4096282410400854,Overloaded
1336,1231,5,53,False,False,True,False,False,-0.41850032037620094,-0.4538163971982276,1.54128967965897,-0.4176375434884423,Overloaded
25441,17381,2,16891,False,False,False,False,True,2.7427346643974864,1.5946434190045458,-0.3335048467578974,2.7933299475932993,Overloaded
1835,2200,2,228,False,False,False,True,False,-0.3530592808656401,-0.33090880822606117,-0.3335048467578974,-0.38426544995362194,Not Overloaded
23783,24187,2,14586,False,False,False,False,True,2.5252973026569854,2.4579138530030646,-0.3335048467578974,2.35377180132038,Not Overloaded
942,920,3,21,False,True,False,False,False,-0.47017120127231515,-0.493263518117055,0.2914266620477251,-0.42373986916338086,Overloaded
31176,24890,3,22706,False,False,False,False,True,3.494847613481788,2.5470821038260087,0.2914266620477251,3.902236941336043,Overloaded
18866,13720,2,8895,False,False,False,False,True,1.8804604463976111,1.130283580792883,-0.3335048467578974,1.2685113195680229,Overloaded
1647,2427,1,468,False,False,False,True,False,-0.37771442200388744,-0.30211621514383025,-0.9584363555635198,-0.33849800739158264,Not Overloaded
1833,2421,2,486,False,False,False,True,False,-0.35332156960115335,-0.3028772528464443,-0.3335048467578974,-0.3350654491994297,Not Overloaded
1498,1332,6,166,False,False,True,False,False,-0.3972549327996261,-0.4410055958708914,2.1662211884645926,-0.39608870594881546,Overloaded
10012,11690,3,3843,False,False,False,False,True,0.7193082142803645,0.8727991580751352,0.2914266620477251,0.3051066536370952,Not Overloaded
1168,1155,5,73,False,True,False,False,False,-0.4405325741593156,-0.46345620809800536,1.54128967965897,-0.4138235899416057,Overloaded
1289,1043,4,72,False,False,True,False,False,-0.4246641056607628,-0.47766224521346734,0.9163581708533476,-0.4140142876189475,Overloaded
17569,14031,1,12200,False,False,False,False,True,1.7103662014172554,1.1697307017117105,-0.9584363555635198,1.8987671431827724,Overloaded
1465,1407,5,188,False,False,True,False,False,-0.401582696935595,-0.43149262458821597,1.54128967965897,-0.39189335704729517,Overloaded
816,923,1,140,False,True,False,False,False,-0.48669539160965114,-0.492882999265748,-0.9584363555635198,-0.40104684555970305,Not Overloaded
24483,17151,2,16749,False,False,False,False,True,2.61709836008663,1.5654703070710079,-0.3335048467578974,2.7662508774107595,Overloaded
1863,2491,2,232,False,False,False,True,False,-0.3493872385684543,-0.29399847964928055,-0.3335048467578974,-0.38350265924425464,Not Overloaded
1279,1153,5,75,False,False,True,False,False,-0.42597554933832915,-0.46370988733221,1.54128967965897,-0.413442194586922,Overloaded
1370,1487,5,44,False,False,True,False,False,-0.41404141187247534,-0.42134545522002886,1.54128967965897,-0.41935382258451875,Not Overloaded
197,293,1,21,True,False,False,False,False,-0.5678737552510082,-0.5727919580402215,-0.9584363555635198,-0.42373986916338086,Not Overloaded
1404,2043,1,282,False,False,False,True,False,-0.4095825033687498,-0.3508226281111284,-0.9584363555635198,-0.3739677753771631,Not Overloaded
1025,1112,3,38,False,True,False,False,False,-0.45928621874851444,-0.46891031163340596,0.2914266620477251,-0.42049800864856973,Not Overloaded
274,214,2,16,True,False,False,False,False,-0.5577756389337474,-0.5828122877913063,-0.3335048467578974,-0.42469335755009,Overloaded
22075,20670,1,13785,False,False,False,False,True,2.3013027225286526,2.0118189196541385,-0.9584363555635198,2.201022961769574,Overloaded
11480,14246,3,5396,False,False,False,False,True,0.9118281461471047,1.1970012193887134,0.2914266620477251,0.6012601465489579,Not Overloaded
1346,1429,5,155,False,False,True,False,False,-0.4171888766986346,-0.4287021530119645,1.54128967965897,-0.39818638039957555,Not Overloaded
1399,1343,4,128,False,False,True,False,False,-0.41023822520753295,-0.43961036008276566,0.9163581708533476,-0.403335217687805,Overloaded
873,1013,1,17,False,True,False,False,False,-0.479220162647523,-0.4814674337265375,-0.9584363555635198,-0.42450265987274816,Not Overloaded
1688,1235,7,176,False,False,True,False,False,-0.3723375029258654,-0.45330903872981826,2.7911526972702148,-0.3941817291753971,Overloaded
1021,928,3,79,False,True,False,False,False,-0.45981079621954096,-0.4922488011802363,0.2914266620477251,-0.4126794038775547,Overloaded
21910,12993,2,12611,False,False,False,False,True,2.2796639018488083,1.0380711791594828,-0.3335048467578974,1.9771438885702648,Overloaded
28853,22295,3,19891,False,False,False,False,True,3.190199247183125,2.2179332974454393,0.2914266620477251,3.3654229796187902,Overloaded
1425,2062,2,154,False,False,False,True,False,-0.40682847164586045,-0.348412675386184,-0.3335048467578974,-0.3983770780769174,Not Overloaded
1913,2478,2,264,False,False,False,True,False,-0.34283002018062253,-0.295647394671611,-0.3335048467578974,-0.37740033356931607,Not Overloaded
1476,1335,6,44,False,False,True,False,False,-0.4001401088902721,-0.44062507701958437,2.1662211884645926,-0.41935382258451875,Overloaded
1410,2205,1,300,False,False,False,True,False,-0.40879563716220996,-0.3302746101405495,-0.9584363555635198,-0.37053521718501015,Not Overloaded
1623,2370,1,233,False,False,False,True,False,-0.3808618868300467,-0.3093460733186636,-0.9584363555635198,-0.3833119615669128,Not Overloaded
11449,11398,1,3969,False,False,False,False,True,0.9077626707466491,0.8357619898812522,-0.9584363555635198,0.3291345609821658,Overloaded
292,280,2,37,True,False,False,False,False,-0.5554150403141279,-0.5744408730625519,-0.3335048467578974,-0.42068870632591154,Overloaded
1635,1229,7,141,False,False,True,False,False,-0.37928815441696706,-0.4540700764324323,2.7911526972702148,-0.4008561478823612,Overloaded
1361,1310,5,74,False,False,True,False,False,-0.41522171118228507,-0.44379606744714284,1.54128967965897,-0.41363289226426386,Overloaded
17469,23423,1,8658,False,False,False,False,True,1.6972517646415919,2.3610083855368775,-0.9584363555635198,1.223315970038009,Not Overloaded
27776,19338,2,18111,False,False,False,False,True,3.048956763109229,1.842868549673823,-0.3335048467578974,3.0259811139503325,Overloaded
1063,1287,2,5,False,False,True,False,False,-0.4543027327737623,-0.44671337864049665,-0.3335048467578974,-0.4267910320008501,Not Overloaded
11053,13721,1,5919,False,False,False,False,True,0.8558295011150215,1.1304104204099854,-0.9584363555635198,0.7009950317987352,Not Overloaded
204,324,1,22,True,False,False,False,False,-0.5669557446767118,-0.568859929910049,-0.9584363555635198,-0.42354917148603904,Not Overloaded
23031,19987,3,13836,False,False,False,False,True,2.4266767381039958,1.9251874611732411,0.2914266620477251,2.2107485433140073,Overloaded
1513,1799,2,97,False,False,False,True,False,-0.3952877672832765,-0.3817714946840991,-0.3335048467578974,-0.40924684568540176,Not Overloaded
236,332,1,46,True,False,False,False,False,-0.5627591249084994,-0.5678452129732303,-0.9584363555635198,-0.4189724272298351,Not Overloaded
1641,1672,2,268,False,False,False,True,False,-0.3785012882104273,-0.39788012605609613,-0.3335048467578974,-0.3766375428599487,Not Overloaded
265,326,2,7,True,False,False,False,False,-0.558955938243557,-0.5686062506758444,-0.3335048467578974,-0.4264096366461665,Not Overloaded
1339,1301,5,107,False,False,True,False,False,-0.41810688727293105,-0.4449376240010639,1.54128967965897,-0.4073398689119834,Overloaded
1407,1007,5,41,False,False,True,False,False,-0.40918907026547985,-0.48222847142915154,1.54128967965897,-0.41992591561654424,Overloaded
292,278,2,50,True,False,False,False,False,-0.5554150403141279,-0.5746945522967566,-0.3335048467578974,-0.4182096365204678,Overloaded
15440,14100,3,8024,False,False,False,False,True,1.4311598424633794,1.1784826352917719,0.2914266620477251,1.1024136426032884,Overloaded
1163,1104,2,54,False,False,True,False,False,-0.44118829599809883,-0.46992502857022467,-0.3335048467578974,-0.4174468458111004,Overloaded
18611,18427,2,9685,False,False,False,False,True,1.8470186326196691,1.7273176584935923,-0.3335048467578974,1.4191624846680688,Overloaded
1751,2127,2,274,False,False,False,True,False,-0.36407540775719743,-0.3401681002745319,-0.3335048467578974,-0.37549335679589774,Not Overloaded
1668,1510,1,486,False,False,False,True,False,-0.37496039028099815,-0.41842814402667505,-0.9584363555635198,-0.3350654491994297,Overloaded
1473,1332,6,200,False,False,True,False,False,-0.40053354199354196,-0.4410055958708914,2.1662211884645926,-0.3896049849191932,Overloaded
1392,1924,1,79,False,False,False,True,False,-0.4111562357818294,-0.36591654254630673,-0.9584363555635198,-0.4126794038775547,Not Overloaded
1413,1423,7,69,False,False,True,False,False,-0.40840220405894007,-0.42946319071457856,2.7911526972702148,-0.414586380650973,Not Overloaded
1133,908,4,112,False,True,False,False,False,-0.44512262703079786,-0.4947855935222831,0.9163581708533476,-0.40638638052527426,Overloaded
1099,938,3,127,False,True,False,False,False,-0.44958153553452346,-0.4909804050092129,0.2914266620477251,-0.4035259153651468,Overloaded
1412,2374,2,137,False,False,False,True,False,-0.4085333484266967,-0.3088387148502542,-0.3335048467578974,-0.40161893859172854,Not Overloaded
1010,1188,1,109,False,False,True,False,False,-0.46125338426486395,-0.4592705007336282,-0.9584363555635198,-0.40695847355729975,Not Overloaded
1171,1174,3,72,False,False,True,False,False,-0.44013914105604574,-0.46104625537306093,0.2914266620477251,-0.4140142876189475,Not Overloaded
1531,1005,5,183,False,False,True,False,False,-0.3929271686636571,-0.4824821506633562,1.54128967965897,-0.39284684543400433,Overloaded
21783,24812,1,11919,False,False,False,False,True,2.2630085671437152,2.5371886136920265,-0.9584363555635198,1.8451810958497181,Not Overloaded
24985,22571,1,16342,False,False,False,False,True,2.6829328327004607,2.252941031765685,-0.9584363555635198,2.688636922732634,Overloaded
1070,940,3,53,False,True,False,False,False,-0.45338472219946585,-0.49072672577500825,0.2914266620477251,-0.4176375434884423,Overloaded
903,1073,2,5,False,True,False,False,False,-0.4752858316148239,-0.4738570567003972,-0.3335048467578974,-0.4267910320008501,Not Overloaded
1110,898,4,115,False,True,False,False,False,-0.44813894748920047,-0.4960539896933065,0.9163581708533476,-0.40581428749324877,Overloaded
1049,1491,3,11,False,False,True,False,False,-0.4561387539223552,-0.4208380967516195,0.2914266620477251,-0.42564684593679913,Not Overloaded
317,293,2,49,True,False,False,False,False,-0.552136431120212,-0.5727919580402215,-0.3335048467578974,-0.4184003341978096,Overloaded
1321,1033,3,145,False,False,True,False,False,-0.42046748589255045,-0.4789306413844907,0.2914266620477251,-0.4000933571729939,Overloaded
1638,1516,2,381,False,False,False,True,False,-0.37889472131369717,-0.417667106324061,-0.3335048467578974,-0.3550887053203219,Overloaded
9846,23908,1,947,False,False,False,False,True,0.6975382492327631,2.422525599831512,-0.9584363555635198,-0.24715381994484584,Not Overloaded
1177,1082,2,133,False,False,True,False,False,-0.4393522748495059,-0.4727155001464761,-0.3335048467578974,-0.40238172930109584,Overloaded
1081,827,3,116,False,True,False,False,False,-0.45194213415414286,-0.5050596025075725,0.2914266620477251,-0.40562358981590696,Overloaded
1144,1150,3,48,False,False,True,False,False,-0.44368003898547487,-0.46409040618351705,0.2914266620477251,-0.41859103187515145,Not Overloaded
1093,946,4,16,False,True,False,False,False,-0.45036840174106324,-0.4899656880723942,0.9163581708533476,-0.42469335755009,Overloaded
203,299,1,26,True,False,False,False,False,-0.5670868890444685,-0.5720309203376075,-0.9584363555635198,-0.4227863807766717,Not Overloaded
1198,1523,1,40,False,False,False,True,False,-0.4365982431266166,-0.41677922900434466,-0.9584363555635198,-0.42011661329388605,Not Overloaded
1241,1214,2,132,False,False,True,False,False,-0.4309590353130813,-0.45597267068896735,-0.3335048467578974,-0.40257242697843765,Overloaded
1565,2224,2,394,False,False,False,True,False,-0.3884682601599315,-0.32786465741560505,-0.3335048467578974,-0.35260963551487806,Not Overloaded
26087,23148,2,17748,False,False,False,False,True,2.8274539259682725,2.3261274908337346,-0.3335048467578974,2.9567578570752477,Overloaded
9209,12785,3,705,False,False,False,False,True,0.6139992869717866,1.0116885388021963,0.2914266620477251,-0.29330265786156884,Not Overloaded
2013,2254,2,460,False,False,False,True,False,-0.32971558340495905,-0.3240594689025349,-0.3335048467578974,-0.3400235888103173,Not Overloaded
1454,1730,1,27,False,False,False,True,False,-0.403025284980918,-0.3905234282641605,-0.9584363555635198,-0.4225956830993299,Not Overloaded
260,231,2,15,True,False,False,False,False,-0.5596116600823402,-0.5806560143005666,-0.3335048467578974,-0.42488405522743183,Overloaded
9215,16088,3,2395,False,False,False,False,True,0.6147861531783264,1.4306397940912217,0.2914266620477251,0.02897641684612468,Not Overloaded
9091,11971,1,1620,False,False,False,False,True,0.5985242515765037,0.9084410904808924,-0.9584363555635198,-0.11881428309379394,Not Overloaded
1438,1972,2,63,False,False,False,True,False,-0.4051235948650242,-0.35982824092539445,-0.3335048467578974,-0.41573056671502395,Not Overloaded
1244,1370,4,128,False,False,True,False,False,-0.4305656022098114,-0.4361856904210025,0.9163581708533476,-0.403335217687805,Not Overloaded
170,230,1,0,True,False,False,False,False,-0.5714146531804374,-0.5807828539176688,-0.9584363555635198,-0.4277445203875593,Not Overloaded
1442,2436,2,269,False,False,False,True,False,-0.4045990173939976,-0.3009746585899092,-0.3335048467578974,-0.3764468451826069,Not Overloaded
1429,1099,6,104,False,False,True,False,False,-0.40630389417483387,-0.47055922665573635,2.1662211884645926,-0.4079119619440089,Overloaded
195,278,1,1,True,False,False,False,False,-0.5681360439865215,-0.5746945522967566,-0.9584363555635198,-0.42755382271021747,Not Overloaded
1900,1527,1,372,False,False,False,True,False,-0.3445348969614588,-0.4162718705359353,-0.9584363555635198,-0.35680498441639835,Overloaded
166,267,1,1,True,False,False,False,False,-0.5719392306514639,-0.5760897880848823,-0.9584363555635198,-0.42755382271021747,Not Overloaded
1025,1115,3,117,False,True,False,False,False,-0.45928621874851444,-0.46852979278209894,0.2914266620477251,-0.40543289213856515,Not Overloaded
21383,15986,1,15949,False,False,False,False,True,2.2105508200410613,1.417702153146783,-0.9584363555635198,2.613692735537295,Overloaded
21199,17220,2,14675,False,False,False,False,True,2.1864202563738404,1.5742222406510693,-0.3335048467578974,2.370743894603803,Overloaded
31326,23668,1,22116,False,False,False,False,True,3.5145192686452833,2.3920840917269506,-0.9584363555635198,3.789725311704363,Overloaded
1310,1583,1,114,False,False,False,True,False,-0.42191007393787344,-0.4091688519782043,-0.9584363555635198,-0.40600498517059064,Not Overloaded
1036,1191,2,78,False,False,True,False,False,-0.45784363070319145,-0.45888998188232116,-0.3335048467578974,-0.4128701015548965,Not Overloaded
1029,1153,3,131,False,True,False,False,False,-0.4587616412774879,-0.46370988733221,0.2914266620477251,-0.4027631246557795,Not Overloaded
1311,1108,4,178,False,False,True,False,False,-0.4217789295701168,-0.4694176701018153,0.9163581708533476,-0.39380033382071344,Overloaded
294,229,2,38,True,False,False,False,False,-0.5551527515786147,-0.5809096935347712,-0.3335048467578974,-0.42049800864856973,Overloaded
1097,1148,4,9,False,True,False,False,False,-0.4498438242700367,-0.46434408541772176,0.9163581708533476,-0.4260282412914828,Not Overloaded
1124,1278,2,84,False,False,True,False,False,-0.4463029263406076,-0.44785493519441766,-0.3335048467578974,-0.41172591549084553,Not Overloaded
2018,1652,1,477,False,False,False,True,False,-0.32905986156617584,-0.4004169183981429,-0.9584363555635198,-0.3367817282955062,Overloaded
1398,1166,5,152,False,False,True,False,False,-0.4103693695752896,-0.46206097230987964,1.54128967965897,-0.39875847343160103,Overloaded
868,864,1,108,False,True,False,False,False,-0.47987588448630614,-0.500366536674786,-0.9584363555635198,-0.4071491712346416,Overloaded
1453,1446,6,164,False,False,True,False,False,-0.4031564293486746,-0.42654587952122475,2.1662211884645926,-0.3964701013034991,Overloaded
1160,1348,2,26,False,False,True,False,False,-0.4415817291013687,-0.438976161997254,-0.3335048467578974,-0.4227863807766717,Not Overloaded
1531,2281,2,84,False,False,False,True,False,-0.3929271686636571,-0.32063479924077176,-0.3335048467578974,-0.41172591549084553,Not Overloaded
868,949,1,57,False,True,False,False,False,-0.47987588448630614,-0.4895851692210872,-0.9584363555635198,-0.41687475277907493,Not Overloaded
1637,1606,1,242,False,False,False,True,False,-0.3790258656814538,-0.40625154078485054,-0.9584363555635198,-0.3815956824708363,Overloaded
1777,2037,2,156,False,False,False,True,False,-0.36066565419552493,-0.35158366581374245,-0.3335048467578974,-0.39799568272223373,Not Overloaded
218,215,1,43,True,False,False,False,False,-0.5651197235281189,-0.582685448174204,-0.9584363555635198,-0.41954452026186057,Overloaded
971,1009,1,26,False,False,True,False,False,-0.46636801460737276,-0.4819747921949469,-0.9584363555635198,-0.4227863807766717,Not Overloaded
1406,1355,7,40,False,False,True,False,False,-0.4093202146332365,-0.4380882846775376,2.7911526972702148,-0.42011661329388605,Overloaded
1361,1009,5,48,False,False,True,False,False,-0.41522171118228507,-0.4819747921949469,1.54128967965897,-0.41859103187515145,Overloaded
1154,999,5,100,False,True,False,False,False,-0.4423685953079085,-0.48324318836597024,1.54128967965897,-0.4086747526533762,Overloaded
205,254,1,37,True,False,False,False,False,-0.5668246003089552,-0.5777387031072128,-0.9584363555635198,-0.42068870632591154,Not Overloaded
1225,1207,4,95,False,False,True,False,False,-0.4330573451971874,-0.45686054800868375,0.9163581708533476,-0.4096282410400854,Overloaded
239,223,1,45,True,False,False,False,False,-0.5623656918052296,-0.5816707312373852,-0.9584363555635198,-0.41916312490717694,Overloaded
25446,22984,2,15846,False,False,False,False,True,2.7433903862362694,2.305325793628951,-0.3335048467578974,2.5940508747710864,Overloaded
857,1094,1,27,False,True,False,False,False,-0.4813184725316291,-0.47119342474124803,-0.9584363555635198,-0.4225956830993299,Not Overloaded
1767,1576,1,388,False,False,False,True,False,-0.36197709787309124,-0.4100567292979207,-0.9584363555635198,-0.3537538215789291,Overloaded
1221,904,5,128,False,True,False,False,False,-0.433581922668214,-0.49529295199069245,1.54128967965897,-0.403335217687805,Overloaded
1137,1174,1,113,False,False,True,False,False,-0.44459804955977134,-0.46104625537306093,-0.9584363555635198,-0.40619568284793245,Not Overloaded
1553,1106,6,199,False,False,True,False,False,-0.39004199257301114,-0.46967134933601995,2.1662211884645926,-0.389795682596535,Overloaded
1208,1176,5,80,False,True,False,False,False,-0.43528679944905024,-0.46079257613885627,1.54128967965897,-0.41248870620021283,Overloaded
1112,898,4,124,False,True,False,False,False,-0.4478766587536872,-0.4960539896933065,0.9163581708533476,-0.4040980083971723,Overloaded
218,321,1,36,True,False,False,False,False,-0.5651197235281189,-0.569240448761356,-0.9584363555635198,-0.4208794040032534,Not Overloaded
1235,1085,3,84,False,False,True,False,False,-0.4317459015196211,-0.4723349812951691,0.2914266620477251,-0.41172591549084553,Overloaded
1222,1162,3,133,False,False,True,False,False,-0.43345077830045736,-0.462568330778289,0.2914266620477251,-0.40238172930109584,Overloaded
1375,1223,5,106,False,False,True,False,False,-0.4133856900336922,-0.45483111413504634,1.54128967965897,-0.40753056658932524,Overloaded
17820,16635,3,9190,False,False,False,False,True,1.7432834377241708,1.500021064646201,0.2914266620477251,1.3247671343838627,Overloaded
824,1088,2,49,False,True,False,False,False,-0.4856462366675981,-0.4719544624438621,-0.3335048467578974,-0.4184003341978096,Not Overloaded
16059,27551,3,9865,False,False,False,False,True,1.5123382061047366,2.8846023249353325,0.2914266620477251,1.4534880665895984,Not Overloaded
1306,1244,2,167,False,False,True,False,False,-0.4224346514089,-0.4521674821758972,-0.3335048467578974,-0.3958980082714736,Overloaded
1111,1409,1,147,False,False,True,False,False,-0.44800780312144384,-0.4312389453540113,-0.9584363555635198,-0.3997119618183102,Not Overloaded
19311,24698,3,10089,False,False,False,False,True,1.9388196900493135,2.52272889734236,0.2914266620477251,1.4962043463141683,Not Overloaded
311,292,2,47,True,False,False,False,False,-0.5529232973267518,-0.5729187976573239,-0.3335048467578974,-0.41878172955249326,Overloaded
1456,1655,1,235,False,False,False,True,False,-0.40276299624540474,-0.4000363995468359,-0.9584363555635198,-0.38293056621222915,Not Overloaded
1655,1979,2,141,False,False,False,True,False,-0.3766652670618344,-0.3589403636056781,-0.3335048467578974,-0.4008561478823612,Not Overloaded
955,905,2,29,False,True,False,False,False,-0.4684663244914789,-0.4951661123735901,-0.3335048467578974,-0.4222142877446462,Overloaded
300,267,2,36,True,False,False,False,False,-0.5543658853720749,-0.5760897880848823,-0.3335048467578974,-0.4208794040032534,Overloaded
1003,975,2,88,False,True,False,False,False,-0.4621713948391604,-0.48628733917642636,-0.3335048467578974,-0.41096312478147823,Overloaded
980,1398,2,4,False,False,True,False,False,-0.46518771529756303,-0.43263418114213703,-0.3335048467578974,-0.426981729678192,Not Overloaded
1411,2219,1,92,False,False,False,True,False,-0.4086644927944533,-0.32849885550111674,-0.9584363555635198,-0.4102003340721109,Not Overloaded
1262,1105,5,18,False,False,True,False,False,-0.4282050035901919,-0.4697981889531223,1.54128967965897,-0.42431196219540634,Overloaded
1161,847,4,150,False,True,False,False,False,-0.4414505847336121,-0.5025228101655258,0.9163581708533476,-0.3991398687862847,Overloaded
251,272,2,0,True,False,False,False,False,-0.56079195939215,-0.5754555899993706,-0.3335048467578974,-0.4277445203875593,Not Overloaded
1121,1195,1,65,False,False,True,False,False,-0.4466963594438775,-0.45838262341391184,-0.9584363555635198,-0.41534917136034033,Not Overloaded
1247,1419,3,98,False,False,True,False,False,-0.4301721691065415,-0.4299705491829879,0.2914266620477251,-0.4090561480080599,Not Overloaded
1664,1601,1,98,False,False,False,True,False,-0.37548496775202467,-0.4068857388703622,-0.9584363555635198,-0.4090561480080599,Overloaded
218,240,1,23,True,False,False,False,False,-0.5651197235281189,-0.5795144577466455,-0.9584363555635198,-0.4233584738086972,Not Overloaded
1307,1060,4,181,False,False,True,False,False,-0.4223035070411434,-0.47550597172272757,0.9163581708533476,-0.39322824078868795,Overloaded
264,255,2,30,True,False,False,False,False,-0.5590870826113137,-0.5776118634901104,-0.3335048467578974,-0.4220235900673044,Overloaded
14236,11170,2,6214,False,False,False,False,True,1.2732620236843908,0.8068425571819189,-0.3335048467578974,0.7572508466145752,Overloaded
8271,28957,1,1670,False,False,False,False,True,0.490985870016063,3.062938826581221,-0.9584363555635198,-0.1092793992267024,Not Overloaded
1566,1389,6,193,False,False,True,False,False,-0.3883371157921749,-0.43377573769605804,2.1662211884645926,-0.390939868660586,Overloaded
1646,1381,7,181,False,False,True,False,False,-0.37784556637164407,-0.4347904546328768,2.7911526972702148,-0.39322824078868795,Overloaded
195,286,1,30,True,False,False,False,False,-0.5681360439865215,-0.5736798353599379,-0.9584363555635198,-0.4220235900673044,Not Overloaded
1044,911,3,33,False,True,False,False,False,-0.45679447576113835,-0.49440507467097605,0.2914266620477251,-0.4214514970352789,Overloaded
1428,1176,5,103,False,False,True,False,False,-0.40643503854259055,-0.46079257613885627,1.54128967965897,-0.4081026596213507,Overloaded
164,292,1,5,True,False,False,False,False,-0.5722015193869772,-0.5729187976573239,-0.9584363555635198,-0.4267910320008501,Not Overloaded
15667,22811,3,9594,False,False,False,False,True,1.4609296139441357,2.2833825398702463,0.2914266620477251,1.4018089960299622,Not Overloaded
13572,18212,3,5762,False,False,False,False,True,1.1861821634939853,1.7000471408165896,0.2914266620477251,0.6710554964560679,Not Overloaded
27088,20661,1,19163,False,False,False,False,True,2.9587294380926643,2.0106773631002177,-0.9584363555635198,3.226595070513938,Overloaded
15532,21286,1,6426,False,False,False,False,True,1.4432251242969898,2.089952123789179,-0.9584363555635198,0.7976787542110434,Not Overloaded
12253,24592,1,2794,False,False,False,False,True,1.0132027424229837,2.509283897929512,-0.9584363555635198,0.10506479010551503,Not Overloaded
861,1064,1,142,False,True,False,False,False,-0.4807938950606026,-0.4749986132543182,-0.9584363555635198,-0.40066545020501937,Not Overloaded
1852,2464,1,307,False,False,False,True,False,-0.35082982661377726,-0.29742314931104374,-0.9584363555635198,-0.36920033344361736,Not Overloaded
1757,2374,2,377,False,False,False,True,False,-0.3632885415506576,-0.3088387148502542,-0.3335048467578974,-0.3558514960296892,Not Overloaded
1679,2424,1,415,False,False,False,True,False,-0.37351780223567516,-0.30249673399513727,-0.9584363555635198,-0.34860498429069964,Not Overloaded
271,325,2,23,True,False,False,False,False,-0.5581690720370173,-0.5687330902929467,-0.3335048467578974,-0.4233584738086972,Not Overloaded
1418,1048,6,103,False,False,True,False,False,-0.40774648222015686,-0.47702804712795566,2.1662211884645926,-0.4081026596213507,Overloaded
1290,1183,5,9,False,False,True,False,False,-0.42453296129300616,-0.45990469881913987,1.54128967965897,-0.4260282412914828,Overloaded
21991,17847,3,14176,False,False,False,False,True,2.2902865956370957,1.653750680574236,0.2914266620477251,2.2755857536102293,Overloaded
191,281,1,13,True,False,False,False,False,-0.568660621457548,-0.5743140334454496,-0.9584363555635198,-0.4252654505821155,Not Overloaded
258,276,2,17,True,False,False,False,False,-0.5598739488178535,-0.5749482315309613,-0.3335048467578974,-0.42450265987274816,Not Overloaded
175,314,1,1,True,False,False,False,False,-0.5707589313416542,-0.5701283260810724,-0.9584363555635198,-0.42755382271021747,Not Overloaded
310,241,2,48,True,False,False,False,False,-0.5530544416945085,-0.5793876181295431,-0.3335048467578974,-0.41859103187515145,Overloaded
1459,1817,2,165,False,False,False,True,False,-0.40236956314213485,-0.37948838157625703,-0.3335048467578974,-0.39627940362615727,Not Overloaded
1365,1275,3,175,False,False,True,False,False,-0.41469713371125855,-0.4482354540457247,0.2914266620477251,-0.39437242685273893,Overloaded
1559,1371,6,194,False,False,True,False,False,-0.38925512636647136,-0.43605885080390017,2.1662211884645926,-0.3907491709832442,Overloaded
15099,11022,1,9538,False,False,False,False,True,1.386439613058367,0.7880702938507728,-0.9584363555635198,1.3911299260988197,Overloaded
1106,923,5,5,False,True,False,False,False,-0.448663524960227,-0.492882999265748,1.54128967965897,-0.4267910320008501,Overloaded
19980,14995,3,13970,False,False,False,False,True,2.0265552720785025,1.2920040925983651,0.2914266620477251,2.2363020320778126,Overloaded
1173,1424,3,9,False,False,True,False,False,-0.4398768523205325,-0.4293363510974762,0.2914266620477251,-0.4260282412914828,Not Overloaded
206,327,1,27,True,False,False,False,False,-0.5666934559411986,-0.568479411058742,-0.9584363555635198,-0.4225956830993299,Not Overloaded
